track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
7nIyZpAsOH3U0dYBiozXea,The Yellow Diary,Izafa,Tere Jeya Hor Disda,55,190122,FALSE,0.561,0.526,6,-10.005,0,0.0258,0.774,5.22E-05,0.103,0.463,89.996,4,rock
1rN9QoVxw5U7TJkyaUR8C1,TK from Ling tosite sigure,Fantastic Magic,unravel,73,238360,FALSE,0.508,0.889,7,-2.755,0,0.0862,0.0495,5.22E-05,0.0984,0.332,135.014,4,rock
72yP0DUlWPyH8P7IoxskwN,Elton John;Britney Spears,Hold Me Closer,Hold Me Closer,89,202245,FALSE,0.667,0.75,0,-4.602,1,0.0906,0.0746,5.22E-05,0.197,0.486,126.041,4,rock
4gHnSNHs8RyVukKoWdS99f,Nirvana,Nevermind (Remastered),Something In The Way,76,232146,FALSE,0.427,0.201,8,-13.044,1,0.0317,0.745,5.22E-05,0.109,0.0668,105.218,4,rock
0y1QJc3SJVPKJ1OvFmFqe6,KALEO,A/B,Way down We Go,77,213706,FALSE,0.489,0.505,10,-8.022,0,0.117,0.579,5.22E-05,0.104,0.337,163.255,4,rock
7vguMCv8uVuZLiQJ156u3Z,Sam Tinnesz;Yacht Money,Play with Fire (feat. Yacht Money),Play with Fire (feat. Yacht Money),76,180690,FALSE,0.573,0.539,2,-6.091,0,0.0322,0.0162,5.22E-05,0.105,0.39,75.012,4,rock
3mRLHiSHYtC8Hk7bzZdUs1,Bishop Briggs,Church Of Scars,River,75,216133,FALSE,0.733,0.477,2,-6.737,0,0.0687,0.302,5.22E-05,0.0579,0.545,62.507,4,rock
2qHiyBpxyOXnRGG3t2iE96,Phillip Phillips,The World From The Side Of The Moon,"Gone, Gone, Gone",67,209693,FALSE,0.664,0.642,6,-5.961,1,0.038,0.129,5.22E-05,0.114,0.501,118.002,4,rock
0WSa1sucoNRcEeULlZVQXj,Bring Me The Horizon,Sempiternal (Expanded Edition),Can You Feel My Heart,81,228146,TRUE,0.15,0.859,4,-2.827,0,0.0595,0.00201,5.22E-05,0.387,0.354,170.527,5,rock
1JSTJqkT5qHq8MDJnJbRE1,The Police,Synchronicity (Remastered 2003),Every Breath You Take,86,253920,FALSE,0.82,0.452,1,-9.796,1,0.0348,0.543,5.22E-05,0.0714,0.74,117.401,4,rock
1SKPmfSYaPsETbRHaiA18G,Keane,Hopes And Fears,Somewhere Only We Know,85,237146,FALSE,0.448,0.665,9,-4.203,1,0.026,0.06,5.22E-05,0.0828,0.304,172.004,4,rock
7yq4Qj7cqayVTp3FF9CWbm,Vance Joy,Dream Your Life Away,Riptide,82,204280,FALSE,0.484,0.731,1,-6.694,1,0.0379,0.431,5.22E-05,0.151,0.51,101.654,4,rock
2UbVnbE5FH6008mAm6Mmgw,OneRepublic,Run,Run,76,169010,FALSE,0.682,0.72,11,-8.173,0,0.0381,0.326,5.22E-05,0.148,0.673,117.003,4,rock
5VSJ9OfZx8V91A7u8Fuoh1,The Local Train,Aalas Ka Pedh,Aaoge Tum Kabhi,56,313163,FALSE,0.534,0.863,0,-4.616,1,0.0357,0.0152,5.22E-05,0.144,0.374,98.006,4,rock
4kbj5MwxO1bq9wjT5g9HaA,WALK THE MOON,TALKING IS HARD,Shut Up and Dance,83,199080,FALSE,0.578,0.866,1,-3.804,1,0.0619,0.00701,5.22E-05,0.257,0.619,128.038,4,rock
4pbJqGIASGPr0ZpGpnWkDn,Queen,News Of The World (2011 Remaster),We Will Rock You - Remastered 2011,79,122066,FALSE,0.692,0.497,2,-7.316,1,0.119,0.676,5.22E-05,0.259,0.475,81.308,4,rock
0GONea6G2XdnHWjNZd6zt3,Bryan Adams,Reckless (30th Anniversary / Deluxe Edition),Summer Of '69,82,216053,FALSE,0.508,0.834,2,-6.205,1,0.0386,0.0183,5.22E-05,0.0732,0.774,139.131,4,rock
7GIe4NWkPMwWuAQBJACzTn,AJR,Arbeitsmusik Herbst/Winter 2022/2023,I Won't,0,168552,TRUE,0.423,0.721,0,-8.07,1,0.165,0.00792,5.22E-05,0.38,0.382,161.926,4,rock
5W8HXMOMLtXLz0RGKUtnlZ,Skylar Grey;Polo G;Mozzy;Eminem,"Last One Standing (feat. Polo G, Mozzy & Eminem) [From Venom: Let There Be Carnage]","Last One Standing (feat. Polo G, Mozzy & Eminem) - From Venom: Let There Be Carnage",72,257368,TRUE,0.664,0.692,1,-4.128,0,0.127,0.237,5.22E-05,0.0798,0.233,154.924,4,rock
2zYzyRzz6pRmhPzyfMEC8s,AC/DC,Highway to Hell,Highway to Hell,84,208400,FALSE,0.574,0.913,6,-4.793,0,0.133,0.061,5.22E-05,0.156,0.423,115.728,4,rock
3fDxFyhBeQpfSVzRGBo6lN,Bastille,Frühstücksmusik Herbst/Winter 2022/2023,Hope For The Future,0,212866,FALSE,0.449,0.411,4,-9.189,1,0.0329,0.742,5.22E-05,0.112,0.109,149.911,4,rock
3UlFXr9WI8uXEYqptzPqC6,Bastille,Arbeitsmusik Herbst/Winter 2022/2023,Revolution,0,183406,FALSE,0.629,0.755,5,-4.703,0,0.206,0.0799,5.22E-05,0.141,0.78,110.016,4,rock
0wepMSfRNcIxazhOsL6w0x,Bastille,Autumn Vibe,Thelma + Louise,1,137476,FALSE,0.766,0.83,9,-3.335,1,0.1,0.0146,5.22E-05,0.035,0.756,121.948,4,rock
6KL88T4Ma4ABXqzgUoEwkd,OneRepublic,Human (Deluxe),Run,75,168259,FALSE,0.682,0.72,11,-8.176,0,0.0382,0.321,5.22E-05,0.205,0.649,116.988,4,rock
6YDxKInNpSO0idxISQmeel,Bastille,Mega Hits Autumn/Fall 2022,Hope For The Future,2,212866,FALSE,0.449,0.411,4,-9.189,1,0.0329,0.742,5.22E-05,0.112,0.109,149.911,4,rock
5Exj7yGctXExjvg2FrVZh3,Bastille,Frühstücksmusik Herbst/Winter 2022/2023,Revolution,0,183406,FALSE,0.629,0.755,5,-4.703,0,0.206,0.0799,5.22E-05,0.141,0.78,110.016,4,rock
7kStyQM8nYnWTshbOzZGp2,Bastille,Helloween Party,Snakes,0,197957,FALSE,0.635,0.812,8,-4.724,1,0.0362,0.0576,5.22E-05,0.135,0.486,137.976,4,rock
3egSwvRPqL8BaaGkUaxqOc,Bastille,Halloween 2022,Bad Blood,0,212240,FALSE,0.664,0.794,5,-5.503,0,0.038,0.0132,5.22E-05,0.12,0.933,143.013,4,rock
3GyfNumvRBeKNcRAdClLdD,Bastille,Arbeitsmusik Herbst/Winter 2022/2023,Shut Off The Lights,0,187363,FALSE,0.624,0.908,10,-3.215,1,0.0992,0.408,5.22E-05,0.139,0.659,105.048,4,rock
3OiUOulzZiEfaADvJNR7wa,Kate Bush,Planet 80's,Army Dreamers,3,174026,FALSE,0.703,0.225,4,-11.366,0,0.0511,0.731,5.22E-05,0.102,0.399,143.248,3,rock
0Qo6ENwrR9bj9nKWEuNslx,Kate Bush,80's,Babooshka,0,209933,FALSE,0.47,0.439,8,-8.892,1,0.0322,0.741,5.22E-05,0.0707,0.287,108.037,4,rock
09DBu6VDEuHlHii5zeDLEY,Bastille,Emo Christmas 2022,Merry Xmas Everybody - For Nest Audio Sessions,0,193826,FALSE,0.56,0.394,2,-9.129,1,0.0307,0.365,5.22E-05,0.213,0.382,122.878,4,rock
5JfCThSgcFgzV6gGi7BxBP,Kate Bush,OK Boomers - Top Tunes,Wuthering Heights,0,205573,FALSE,0.581,0.429,1,-10.007,1,0.0326,0.18,5.22E-05,0.128,0.504,123.802,4,rock
1OMyYLAtYUlAKmZjnDKNgP,Bon Jovi,Fiesta temática 90s,Say It Isn't So,1,213333,FALSE,0.454,0.805,7,-4.947,1,0.0313,0.0229,5.22E-05,0.358,0.591,91.251,4,rock
6YhmCXNLuVzvfc44ZB1uhM,The Police,On air 70's Hits,Message In A Bottle - Remastered 2003,3,290280,FALSE,0.568,0.808,1,-7.042,0,0.0378,0.0327,5.22E-05,0.218,0.849,151.12,4,rock
4We0B3YSBF7utFlQtns2em,Bon Jovi,Обратно в клас - rock,Livin' On A Prayer,1,250626,FALSE,0.527,0.89,0,-3.335,1,0.0338,0.0678,5.22E-05,0.222,0.818,122.494,4,rock
3YKMXuivrbHooUtf8jfEgS,Bon Jovi,Kick It,You Give Love A Bad Name,1,223146,FALSE,0.532,0.964,0,-2.559,0,0.0519,0.0477,5.22E-05,0.359,0.804,122.778,4,rock
1kdumEk4vjB6LTjtp59YdL,Bon Jovi,80s Bangers Vol. 2,Bad Medicine,1,316520,FALSE,0.529,0.982,9,-2.129,1,0.0368,0.0206,5.22E-05,0.0807,0.792,118.668,4,rock
30iQzZHaIhA6ZWtFaQXYNw,Bon Jovi,Workout Hits 2023,Livin' On A Prayer,0,250626,FALSE,0.527,0.89,0,-3.335,1,0.0338,0.0678,5.22E-05,0.222,0.818,122.494,4,rock
7l0RDBx1upgIHwwMSRunGE,The Police,Halloween Songs | Witches Hour,Behind My Camel - Remastered 2003,1,173600,FALSE,0.509,0.326,0,-9.59,0,0.0254,0.0618,5.22E-05,0.293,0.229,86.829,4,rock
4CssSWXr2YEmNUOAMn1lDb,The Police,Happy Haunted Halloween Tunes,Behind My Camel - Remastered 2003,0,173600,FALSE,0.509,0.326,0,-9.59,0,0.0254,0.0618,5.22E-05,0.293,0.229,86.829,4,rock
5jdwRmRqpnzFpjz3IVNFDl,The Police,Spooky Scary Season,Behind My Camel - Remastered 2003,0,173600,FALSE,0.509,0.326,0,-9.59,0,0.0254,0.0618,5.22E-05,0.293,0.229,86.829,4,rock
5eQ65mobue34pbrlcx8IuU,Kate Bush,Feeling Good - Adult Pop Favorites,The Man with the Child in His Eyes,0,160626,FALSE,0.3,0.21,0,-13.589,1,0.031,0.964,5.22E-05,0.124,0.18,86.038,4,rock
1tsk7uFjknRB3crWOHdfZQ,Bon Jovi,Rock Workout 2023,Livin' On A Prayer,2,250626,FALSE,0.527,0.89,0,-3.335,1,0.0338,0.0678,5.22E-05,0.222,0.818,122.494,4,rock
54U8KseFLbjpPYfq2DEB7B,Bon Jovi,80s Bangers Vol. 1,You Give Love A Bad Name,3,223146,FALSE,0.532,0.964,0,-2.559,0,0.0519,0.0477,5.22E-05,0.359,0.804,122.778,4,rock
4Pqw6z0vsDvGeuxFmSorBN,The Police,Anthems for Witches 2022,Behind My Camel - Remastered 2003,0,173600,FALSE,0.509,0.326,0,-9.59,0,0.0254,0.0618,5.22E-05,0.293,0.229,86.829,4,rock
2DfbcpMNUvXHfCTXKPbYsh,The Police,80s Bangers Vol. 1,Roxanne - Remastered 2003,2,191506,FALSE,0.615,0.752,0,-8.91,1,0.391,0.0397,5.22E-05,0.0479,0.66,133.977,4,rock
2shdj27ClUe4ETiBQXGLdQ,Bee Gees,Best 70s Rock Tunes,"Jive Talkin' - From ""Saturday Night Fever"" Soundtrack",1,225400,FALSE,0.812,0.816,5,-5.699,1,0.0569,0.21,5.22E-05,0.0961,0.778,105.936,4,rock
6y4GYuZszeXNOXuBFsJlos,Eve,Kaikai Kitan / Ao No Waltz,Kaikai Kitan,75,221426,FALSE,0.584,0.911,5,-3.515,0,0.09,0.0119,5.22E-05,0.119,0.606,92.502,4,rock
3UEnF6y5tyHVtMzldS3svp,Unlike Pluto;Mike Taylor,Everything Black,Everything Black,74,228979,FALSE,0.62,0.864,5,-4.334,0,0.114,0.0323,5.22E-05,0.117,0.395,98.059,4,rock
6mFkJmJqdDVQ1REhVfGgd1,Pink Floyd,Wish You Were Here,Wish You Were Here,77,334743,FALSE,0.481,0.262,7,-15.73,1,0.0414,0.735,5.22E-05,0.832,0.375,122.861,4,rock
0qMip0B2D4ePEjBJvAtYre,LiSA,LEO-NiNE,紅蓮華,74,237586,FALSE,0.541,0.977,4,-2.828,0,0.157,0.00321,5.22E-05,0.0796,0.263,134.938,4,rock
4CeeEOM32jQcH3eN9Q2dGj,Nirvana,Nevermind (Remastered),Smells Like Teen Spirit,83,301920,FALSE,0.502,0.912,1,-4.556,1,0.0564,2.55E-05,5.22E-05,0.106,0.72,116.761,4,rock
555NYWQ1PbmLJiTW6XFwtr,Raghu Dixit,Just Maath Maathali,Munjaane Manjalli,52,340244,FALSE,0.39,0.505,9,-8.671,1,0.0381,0.421,5.22E-05,0.0918,0.28,113.706,4,rock
6ljbkNIzfmFrGyYUTUAleN,Fort Minor;Styles Of Beyond,The Rising Tied,Remember the Name (feat. Styles of Beyond),67,230493,TRUE,0.688,0.835,8,-4.162,1,0.0911,0.0583,5.22E-05,0.0795,0.88,84.858,4,rock
1sWeSMifj6Z6kZyI6z3bRc,Imagine Dragons,Smoke + Mirrors (Deluxe),Warriors,75,171040,FALSE,0.365,0.851,4,-6.238,0,0.0645,0.0964,5.22E-05,0.237,0.309,78.086,4,rock
6WM3BDXpARNZi8993iU4Yy,Jaymes Young,Autumn Hits,I'll Be Good,2,247346,FALSE,0.393,0.277,7,-10.757,1,0.0314,0.7,5.22E-05,0.0966,0.123,89.334,4,rock
0wTQTxIaIHEWbHszhXrQSu,Jaymes Young,Alternative Rock Mixtape,I'll Be Good,0,247346,FALSE,0.393,0.277,7,-10.757,1,0.0314,0.7,5.22E-05,0.0966,0.123,89.334,4,rock
4Av96uADG9Xi7iJFHrbqFJ,Mrs. GREEN APPLE,J-Pop 輕旅行,lovin',1,155906,FALSE,0.44,0.94,11,-2.057,0,0.0706,0.0362,5.22E-05,0.31,0.858,123.572,4,rock
2vOxTlFJnVmv5BBWwRAgkP,All Time Low,All Bops,Blinding Lights,0,193151,FALSE,0.449,0.886,8,-2.501,1,0.0624,0.00248,5.22E-05,0.0743,0.61,171.016,4,rock
2r6CFJkVCM9IlclxES9tI2,Mrs. GREEN APPLE,TOKYO - HALLOWEEN -,WanteD! WanteD!,0,217386,FALSE,0.559,0.806,0,-2.461,1,0.05,0.0251,5.22E-05,0.0433,0.633,160.021,4,rock
2ziXC5o41KXiw3LoG8p82t,All Time Low,Tek It - New Noise,Blinding Lights,0,193151,FALSE,0.449,0.886,8,-2.501,1,0.0624,0.00248,5.22E-05,0.0743,0.61,171.016,4,rock
56GH1HDx3NzS4wDDdNQVe9,All Time Low,Just Best Covers,Blinding Lights,1,193151,FALSE,0.449,0.886,8,-2.501,1,0.0624,0.00248,5.22E-05,0.0743,0.61,171.016,4,rock
1s7ED8hhCPClqcnHCJakAs,Mrs. GREEN APPLE,J-Pop 輕旅行,ダンスホール,2,203149,FALSE,0.736,0.695,7,-3.87,1,0.0468,0.0209,5.22E-05,0.0517,0.784,109.976,4,rock
1UEj7RpdqH02grDvdxTKLP,All Time Low,Alternative Christmas 2022,"Merry Christmas, Kiss My Ass",0,199253,FALSE,0.574,0.966,4,-3.034,1,0.0685,0.0141,5.22E-05,0.43,0.788,128.034,4,rock
6DulvzWONaGcej1H2pj3i2,All Time Low,Emo Christmas 2022,"Merry Christmas, Kiss My Ass",2,199253,FALSE,0.574,0.966,4,-3.034,1,0.0685,0.0141,5.22E-05,0.43,0.788,128.034,4,rock
3YZYk5HPmrO5GUxY3g6R99,All Time Low,Alternative Christmas 2022,"Merry Christmas, Kiss My Ass",0,199253,FALSE,0.574,0.966,4,-3.034,1,0.0685,0.0141,5.22E-05,0.43,0.788,128.034,4,rock
3SCYKwSFwlSe5xEvVlcP1W,George Strait,Country Christmas Greatest Hits,Jingle Bell Rock,1,132493,FALSE,0.775,0.562,4,-6.041,0,0.0299,0.468,5.22E-05,0.174,0.77,121.034,4,rock
20uDfvpjbtEFz4AeC9O7AQ,Megadeth,Halloween Metal Nights,"The Sick, The Dying… And The Dead!",2,304053,FALSE,0.303,0.976,5,-3.583,0,0.225,0.00266,5.22E-05,0.0707,0.193,88.536,4,rock
1M8LMTTEajUuw7AN0g4f4i,Megadeth,Halloween Metal Nights,Holy Wars...The Punishment Due - Remastered,2,392600,FALSE,0.327,0.985,11,-3.941,1,0.151,0.00177,5.22E-05,0.351,0.218,125.232,4,rock
5Pc6HHW8FLEfZqYloxgbuw,George Strait,Christmas Country Songs 2022,Deck The Halls,0,119120,FALSE,0.607,0.522,4,-10.068,1,0.0279,0.235,5.22E-05,0.129,0.887,162.081,4,rock
61gLyY13fBlwh9Kp2gvmlL,George Strait,World's Best Christmas Playlist,O Christmas Tree,0,147720,FALSE,0.499,0.295,5,-11.782,1,0.0287,0.794,5.22E-05,0.0829,0.323,154.938,3,rock
22Q68uXoySffMDUAzYUyLR,George Strait,pov: you rock around the christmas tree,O Christmas Tree,0,147720,FALSE,0.499,0.295,5,-11.782,1,0.0287,0.794,5.22E-05,0.0829,0.323,154.938,3,rock
49yGVckA7KfjnYpKtBdACZ,George Strait,pov: you bake cookies,Christmas Cookies,0,195560,FALSE,0.743,0.621,0,-10.742,1,0.0651,0.465,5.22E-05,0.108,0.865,90.384,4,rock
2Jun5XTPvYxgMArwdDT4Vy,George Strait,Weihnachten Playlist,O Christmas Tree,0,147720,FALSE,0.499,0.295,5,-11.782,1,0.0287,0.794,5.22E-05,0.0829,0.323,154.938,3,rock
0nR17tnzpnWBFKW7EGLxfg,George Strait,Christmas Country Songs 2022,Christmas Cookies,0,195560,FALSE,0.743,0.621,0,-10.742,1,0.0651,0.465,5.22E-05,0.108,0.865,90.384,4,rock
7u5Yop62YKg1uws7uKyKE5,George Strait,Country USA,Heartland - Pure Country/Soundtrack Version,0,138160,FALSE,0.449,0.89,8,-9.5,1,0.05,0.0521,5.22E-05,0.112,0.696,156.978,4,rock
5qEn8c0MBzyRKgQq91Vevi,Fitz and The Tantrums,Out of My League,Out of My League,68,209386,FALSE,0.545,0.968,9,-3.553,0,0.0853,0.0387,5.22E-05,0.331,0.527,169.965,4,rock
3yUcJwYu7fXAfqMj9krY6l,Dido,No Angel,Thank You,74,218360,FALSE,0.725,0.583,1,-9.942,0,0.0427,0.3,5.22E-05,0.0665,0.762,79.984,4,rock
1di1C0QI6Y92yZPYn6XYAZ,KANA-BOON,TIME,シルエット,73,240133,FALSE,0.436,0.934,2,-2.685,1,0.0507,1.03E-05,5.22E-05,0.321,0.384,91.481,4,rock
3kxkjirben9RVm9NqYa6rm,Phantogram;Future Islands,Black Out Days (Future Islands Remix),Black Out Days - Future Islands Remix,75,248346,FALSE,0.477,0.483,4,-9.413,0,0.0364,0.0027,5.22E-05,0.156,0.123,170.026,4,rock
14dJexYlvd3t3XAtD1pYW1,The 1975,Being Funny In A Foreign Language,Oh Caroline,77,212568,FALSE,0.646,0.85,2,-5.466,1,0.0428,0.363,5.22E-05,0.0994,0.819,96.538,4,rock
48UPSzbZjgc449aqz8bxox,Red Hot Chili Peppers,Californication (Deluxe Edition),Californication,82,329733,FALSE,0.592,0.767,9,-2.788,0,0.027,0.0021,5.22E-05,0.127,0.328,96.483,4,rock
7nzsY8vlnKdvGOEE0rjAXZ,Arctic Monkeys,AM,Arabella,78,207356,FALSE,0.579,0.558,2,-6.986,1,0.0895,0.0202,5.22E-05,0.212,0.506,179.949,4,rock
7FdUvDkaE24o3FPIWTvzv2,Imagine Dragons,Follow You / Cutthroat,Follow You,73,175643,FALSE,0.542,0.732,9,-5.956,1,0.0521,0.00209,5.22E-05,0.496,0.489,124.912,4,rock
0vg4WnUWvze6pBOJDTq99k,James Blunt,Back to Bedlam,You're Beautiful,76,209493,TRUE,0.675,0.479,0,-9.87,0,0.0278,0.633,5.22E-05,0.088,0.454,81.998,4,rock
3nqqDo8CcCLke3ZoTgiOKf,The Script,The Script,The Man Who Can't Be Moved,75,241373,FALSE,0.605,0.629,10,-5.051,1,0.0279,0.437,5.22E-05,0.097,0.308,99.894,4,rock
3ovjw5HZZv43SxTwApooCM,Scorpions,Crazy World,Wind Of Change,79,312360,FALSE,0.452,0.524,0,-10.108,1,0.0351,0.315,5.22E-05,0.103,0.246,151.505,4,rock
2UREu1Y8CO4jXkbvqAtP7g,Skillet,Awake,Monster,77,178013,FALSE,0.64,0.957,8,-2.336,1,0.0741,0.0431,5.22E-05,0.0789,0.692,134.992,4,rock
3MrRksHupTVEQ7YbA0FsZK,Europe,The Final Countdown (Expanded Edition),The Final Countdown,78,310333,FALSE,0.529,0.843,6,-6.908,0,0.0616,0.0628,5.22E-05,0.0608,0.188,117.662,4,rock
0fYVliAYKHuPmECRs1pbRf,X Ambassadors,VHS,Renegades,75,195200,FALSE,0.526,0.862,2,-6.003,1,0.0905,0.0144,5.22E-05,0.229,0.528,90.052,4,rock
4bHsxqR3GMrXTxEPLuK5ue,Journey,Escape (Bonus Track Version),Don't Stop Believin',83,250986,FALSE,0.5,0.748,4,-9.072,1,0.0363,0.127,5.22E-05,0.447,0.514,118.852,4,rock
4JiEyzf0Md7KEFFGWDDdCr,Guns N' Roses,Use Your Illusion II,Knockin' On Heaven's Door,79,336000,FALSE,0.496,0.739,6,-7.193,1,0.0415,0.0211,5.22E-05,0.106,0.378,132.41,4,rock
3YBZIN3rekqsKxbJc9FZko,Guns N' Roses,Appetite For Destruction,Paradise City,79,405640,TRUE,0.273,0.952,11,-8.762,1,0.0843,0.0169,5.22E-05,0.142,0.472,100.271,4,rock
6VuztO5yaKP4VjqSkZxpan,Ashes Remain,What I've Become,On My Own,68,172960,FALSE,0.361,0.871,8,-4.313,1,0.0393,0.0119,5.22E-05,0.318,0.575,176.026,4,rock
4Tt6GiWS2V9sQjZjS2xjp2,Andy Grammer,Magazines Or Novels,"Honey, I'm Good.",48,199263,FALSE,0.754,0.802,9,-6.424,1,0.0551,0.0349,5.22E-05,0.335,0.583,122.026,4,rock
5kUC2hxjPoTsF5t7rL0E3s,Christina Perri,Country Christmas Time,i'll be home for christmas,2,151782,FALSE,0.407,0.0931,7,-12.659,1,0.0375,0.945,5.22E-05,0.191,0.327,117.512,3,rock
1wC1QmgIXk53Dv9VDKkrCw,Christina Perri,Sad Girls,the lonely,0,233480,FALSE,0.236,0.269,7,-9.61,0,0.0299,0.573,5.22E-05,0.101,0.0681,81.254,4,rock
6I0SHRGKjSnGUEAdQBEkP5,Foreigner,Planet 80's,Waiting for a Girl Like You,2,291986,FALSE,0.312,0.528,10,-7.324,0,0.0333,0.267,5.22E-05,0.0369,0.397,201.13,4,rock
42Jkqzhm5Y7ab7f1d22GTq,Andrés Calamaro;Sebastian Yatra;Leiva;Ivan Ferreiro,Pañuelos al viento,Paloma,3,285024,FALSE,0.727,0.382,9,-9.145,1,0.0314,0.809,5.22E-05,0.0998,0.828,115.003,4,rock
5JVe7nJ0MqVBiKAkjE9UXW,Foreigner,80's,Waiting for a Girl Like You,0,292066,FALSE,0.322,0.469,10,-9.286,0,0.0342,0.308,5.22E-05,0.0402,0.428,202.308,4,rock
12AJRjW79qbZktCDpMifs5,Andrés Calamaro;Alejandro Sanz,Pañuelos al viento,Flaca,0,226858,FALSE,0.739,0.48,5,-10.82,1,0.0263,0.718,5.22E-05,0.0768,0.758,105.029,4,rock
003vvx7Niy0yvhvHt4a68B,The Killers,Hot Fuss,Mr. Brightside,86,222973,FALSE,0.352,0.911,1,-5.23,1,0.0747,0.00121,5.22E-05,0.0995,0.236,148.033,4,rock
7iAqvWLgZzXvH38lA06QZg,Queen,Bohemian Rhapsody (The Original Soundtrack),I Want To Break Free,72,223080,FALSE,0.807,0.414,4,-8.903,1,0.0352,0.105,5.22E-05,0.0813,0.502,108.944,4,rock
0uBdQzKghx88d2Lp8SLFKJ,The 1975,I'm In Love With You,I'm In Love With You,78,262623,TRUE,0.668,0.902,2,-3.924,1,0.0386,0.169,5.22E-05,0.198,0.913,119.008,4,rock
0NsYZt7iTFoLMw3pZTQEDQ,Kaavish,Nindiya Re (Studio Version),Nindiya Re - Studio Version,50,225645,FALSE,0.655,0.104,5,-21.089,1,0.0319,0.891,5.22E-05,0.105,0.506,99.986,4,rock
0FB5ILDICqwK6xj7W1RP9u,The Script,#3 Deluxe Version,Hall of Fame,60,201093,FALSE,0.511,0.872,10,-4.414,1,0.0491,0.0807,5.22E-05,0.0975,0.511,84.953,4,rock
3IQF4xCQUPicbA4hWfTxPo,OneRepublic,Native,I Lived,71,234546,FALSE,0.593,0.851,9,-5.456,1,0.0446,0.0683,5.22E-05,0.271,0.344,119.987,4,rock
7iN1s7xHE4ifF5povM6A48,The Beatles,Let It Be (Remastered),Let It Be - Remastered 2009,77,243026,FALSE,0.443,0.403,0,-8.339,1,0.0322,0.631,5.22E-05,0.111,0.41,143.462,4,rock
3Xfg7AegXaDLoD5GOUMf2e,STARSET,Transmissions (Deluxe Version),My Demons,73,288036,FALSE,0.274,0.652,5,-6.196,0,0.0625,0.00768,5.22E-05,0.108,0.1,173.008,4,rock
4kTZpxK0Ld71GIPUg3sFoL,The Goo Goo Dolls,Session Acoustique,Iris - Acoustic,4,205600,FALSE,0.446,0.292,2,-14.207,1,0.0348,0.452,5.22E-05,0.084,0.559,157.831,3,rock
5X5Dcmfb2nXFInfXQ7P5GD,The Goo Goo Dolls,La Fine dell'Estate,Iris,0,289906,FALSE,0.291,0.791,11,-5.683,0,0.0361,0.00133,5.22E-05,0.0811,0.511,155.669,3,rock
4KiQwHi8V3XIVeLjOfQZ69,The Goo Goo Dolls,Rock - Best of 2022,"Yeah, I Like You",3,264466,FALSE,0.479,0.938,2,-3.058,1,0.0376,7.54E-05,5.22E-05,0.117,0.431,140.056,4,rock
50nSJ4OU2clW8rUnVDEKrC,Christina Perri,Music for Rainy Days,Jar of Hearts,0,246587,FALSE,0.373,0.348,3,-6.142,1,0.0314,0.728,5.22E-05,0.12,0.0899,74.885,4,rock
2gs3sJzaY4cOEe3JaSXhkZ,Lenny Kravitz,Coffee Chill,Superlove,0,208626,FALSE,0.664,0.783,9,-6.602,0,0.0321,0.00531,5.22E-05,0.0245,0.976,100.204,4,rock
7upR6MamNGwahBsZJdgURY,Lenny Kravitz,Los Clásicos del Pop 90s,It Ain't Over 'Til It's Over,1,242640,FALSE,0.66,0.752,6,-5.839,1,0.0487,0.251,5.22E-05,0.322,0.934,159.684,4,rock
5G106022cgEVmEVE6UqrMA,Lenny Kravitz,OK Boomers - Top Tunes,Superlove,0,208626,FALSE,0.664,0.783,9,-6.602,0,0.0321,0.00531,5.22E-05,0.0245,0.976,100.204,4,rock
2d8QadEHtIznYQftCI0r31,The Goo Goo Dolls,OK Boomers - Top Tunes,Black Balloon,3,249533,FALSE,0.339,0.625,1,-8.57,1,0.028,0.056,5.22E-05,0.229,0.334,104.679,4,rock
77Xloo4rcKZCanevLIPy2z,The Goo Goo Dolls,Human - Best Adult Pop Tunes,"Yeah, I Like You",0,264466,FALSE,0.479,0.938,2,-3.058,1,0.0376,7.54E-05,5.22E-05,0.117,0.431,140.056,4,rock
0NNTzqLoWtdNf6bbn8ZWHO,The Goo Goo Dolls,Rock Brandneu,"Yeah, I Like You",0,264466,FALSE,0.479,0.938,2,-3.058,1,0.0376,7.54E-05,5.22E-05,0.117,0.431,140.056,4,rock
5N5v1tfDEPbvK214jUEGgO,The Goo Goo Dolls,Holly Jolly Christmas,Christmas All Over Again,0,259798,FALSE,0.457,0.768,9,-7.484,1,0.0316,0.000357,5.22E-05,0.141,0.554,133.788,4,rock
6gqXvORCby1jQmy9BnX1zZ,Lenny Kravitz,Human - Best Adult Pop Tunes,Push,0,263013,FALSE,0.577,0.797,7,-6.033,1,0.0281,0.0154,5.22E-05,0.0737,0.716,149.725,4,rock
52vztQNidEzXCXkbzhhuBd,The Goo Goo Dolls,Perfect Christmas Hits,Christmas All Over Again,0,259798,FALSE,0.457,0.768,9,-7.484,1,0.0316,0.000357,5.22E-05,0.141,0.554,133.788,4,rock
1WPQHQXez6OiPp080ZSPBD,The Goo Goo Dolls,Christmas Time,Christmas All Over Again,0,259798,FALSE,0.457,0.768,9,-7.484,1,0.0316,0.000357,5.22E-05,0.141,0.554,133.788,4,rock
